reaction	linear_coefficient
rxn00175	[np.float64(0.34289482409587485)]
rxn05187	[0.281417915408229]
rxn05151	[0.14668377454727197]
rxn06216	[0.6549665387476021]
rxn01199	[0.5824905017765404]
rxn08556	[0.18636737511831222]
rxn37440	[0.18636737511831222]
rxn02789	[0.4776972811069072]
rxn02811	[0.4776972811069072]
rxn03884	[0.14668377454727197]
rxn00214	[0.08965345037332187]
rxn03135	[0.13789159957045463]
rxn13877	[0.5173808816779475]
rxn13913	[0.2902100903850463]
rxn00980	[np.float64(0.34289482409587485)]
rxn01639	[0.10153476790956145]
rxn10174	[0.49266774120256906]
rxn05158	[0.49266774120256906]
rxn05147	[0.33654722877638077]
rxn00299	[np.float64(0.34289482409587485)]
rxn05552	[0.05234611330952951]
rxn05585	[0.05234611330952951]
rxn05621	[0.05234611330952951]
rxn05620	[0.05234611330952951]
rxn05656	[0.05234611330952951]
rxn08900	[0.14977291710669421]
rxn36761	[0.14977291710669421]
rxn05215	[0.2721504877299621]
rxn01834	[0.05852439842837411]
rxn01019	[0.5342523525794077]
rxn13805	[0.34177500849232617]
rxn13807	[0.2799921573038802]
rxn13806	[0.15262443331539172]
rJB00225	[0.27262574043141174]
rxn05560	[0.27262574043141174]
rxn00615	[0.22747673379370123]
rxn00533	[0.14953529075596947]
rxn05332	[np.float64(0.34289482409587485)]
rxn05335	[np.float64(0.34289482409587485)]
rxn05373	[np.float64(0.34289482409587485)]
rxn05423	[np.float64(0.34289482409587485)]
rxn05398	[np.float64(0.34289482409587485)]
rxn05377	[np.float64(0.34289482409587485)]
rxn05427	[np.float64(0.34289482409587485)]
rxn05402	[np.float64(0.34289482409587485)]
rxn05381	[np.float64(0.34289482409587485)]
rxn05431	[np.float64(0.34289482409587485)]
rxn05406	[np.float64(0.34289482409587485)]
rxn07980	[np.float64(0.34289482409587485)]
rxn05361	[np.float64(0.34289482409587485)]
rxn05411	[np.float64(0.34289482409587485)]
rxn05386	[np.float64(0.34289482409587485)]
rxn05415	[np.float64(0.34289482409587485)]
rxn05365	[np.float64(0.34289482409587485)]
rxn05390	[np.float64(0.34289482409587485)]
rxn05369	[np.float64(0.34289482409587485)]
rxn05419	[np.float64(0.34289482409587485)]
rxn05394	[np.float64(0.34289482409587485)]
rxn05462	[np.float64(0.34289482409587485)]
rxn08309	[0.715561258182424]
rPY00163	[0.5361533633852061]
rPY00168	[0.5361533633852061]
rxn05528	[np.float64(0.34289482409587485)]
rxn05485	[0.6447486056664359]
rxn05626	[0.2892595849821471]
rxn05209	[0.24553633644878545]
rxn05582	[0.15238680696466697]
rxn05172	[0.5380543741910043]
rxn00539	[np.float64(0.34289482409587485)]
rxn00300	[0.6231246077504798]
rxn00048	[0.5344899789301324]
rxn10559	[0.5107273438576533]
rxn12591	[0.5107273438576533]
rxn06280	[np.float64(0.34289482409587485)]
rxn05190	[0.0977327462979648]
rxn13836	[0.2932992329444686]
rxn13823	[0.530450330967811]
rxn13801	[0.11888149151247127]
rxn00006	[0.2932992329444686]
rxn00691	[0.24434820469516147]
rxn00148	[np.float64(0.34289482409587485)]
rxn00206	[0.530450330967811]
rxn02305	[0.5074005749475061]
rxn13689	[np.float64(0.34289482409587485)]
rJB00271	[np.float64(0.34289482409587485)]
rxn09240	[0.34177500849232617]
rxn02320	[0.2647840708574936]
rxn05174	[0.20228834061687326]
rxn05533	[0.3020914079212859]
rxn05540	[0.3020914079212859]
rxn05541	[0.3020914079212859]
rxn05542	[0.3020914079212859]
rxn05543	[0.3020914079212859]
rxn05544	[0.3020914079212859]
rxn05545	[0.3020914079212859]
rxn05539	[0.3020914079212859]
rxn05546	[0.3020914079212859]
rxn05537	[0.3020914079212859]
rxn05547	[0.3020914079212859]
rxn05534	[0.3020914079212859]
rxn05535	[0.3020914079212859]
rxn05538	[0.3020914079212859]
rxn05536	[0.3020914079212859]
rxn12848	[0.3020914079212859]
rxn12849	[0.3020914079212859]
rxn12850	[0.3020914079212859]
rxn12851	[0.3020914079212859]
rxn13792	[np.float64(0.34289482409587485)]
rxn13793	[np.float64(0.34289482409587485)]
rxn00470	[np.float64(0.34289482409587485)]
rxn00711	[np.float64(0.34289482409587485)]
rxn08043	[0.2647840708574936]
rxn00003	[0.2647840708574936]
rxn00527	[0.15238680696466697]
rxn00776	[np.float64(0.34289482409587485)]
rxn00414	[0.17662469473859574]
rxn08792	[np.float64(0.34289482409587485)]
rJB00261	[np.float64(0.34289482409587485)]
rxn00405	[np.float64(0.34289482409587485)]
rxn02213	[np.float64(0.34289482409587485)]
rxn00101	[0.15238680696466697]
rxn13859	[0.33797298688072946]
rxn06439	[np.float64(0.34289482409587485)]
rxn13870	[0.10723780032695647]
rxn13888	[np.float64(0.34289482409587485)]
rJB00232	[0.16783251976177843]
rxn00867	[0.838889334208591]
rxn05347	[0.3020914079212859]
rxn05195	[0.13789159957045463]
rxn13107	[0.7243534331592414]
rxn09044	[0.7243534331592414]
rxn05466	[0.05139560790663034]
rxn09692	[0.15238680696466697]
rxn00283	[0.5470841755185464]
rxn05145	[0.21226864734731452]
rxn00737	[0.24054618308356476]
rxn08103	[0.17876333189511887]
rxn00692	[0.17876333189511887]
rxn00433	[np.float64(0.34289482409587485)]
rxn05229	[0.52593543030404]
rxn02938	[0.52593543030404]
rxn13804	[0.5470841755185464]
rxn00162	[np.float64(0.34289482409587485)]
rxn10196	[np.float64(0.34289482409587485)]
rxn10195	[np.float64(0.34289482409587485)]
rxn10194	[np.float64(0.34289482409587485)]
rxn00640	[0.1647433772023561]
rxn00559	[0.1647433772023561]
rxn05605	[0.530450330967811]
rxn05654	[0.530450330967811]
rxn01300	[0.49266774120256906]
rxn05150	[0.2683484661183655]
rxn13918	[0.2683484661183655]
rxn05183	[np.float64(0.34289482409587485)]
rxn05219	[np.float64(0.34289482409587485)]
rxn10042	[0.276903014744458]
rxn03919	[0.49266774120256906]
rxn02303	[0.6421347158084633]
rxn13890	[0.586530149738862]
rxn00656	[0.2866456951241744]
rxn00927	[np.float64(0.34289482409587485)]
rxn01299	[np.float64(0.34289482409587485)]
rxn00926	[0.6746895258577598]
rxn01137	[0.6746895258577598]
rxn01858	[0.6746895258577598]
rxn00598	[np.float64(0.34289482409587485)]
rxn13865	[0.4943311256576426]
rxn02369	[0.8022948761969732]
rxn02144	[0.49266774120256906]
rxn05673	[np.float64(0.34289482409587485)]
rxn05574	[np.float64(0.34289482409587485)]
rxn01204	[0.8022948761969732]
rxn10132	[0.6418970894577385]
rxn01029	[0.6440357266142616]
rxn00853	[0.10153476790956145]
rxn00856	[0.18351585890961472]
rxn05508	[0.29686362820534046]
rxn00777	[0.2640711918053192]
rxn01520	[0.5380543741910043]
rxn01073	[0.33488384432130724]
rxn00758	[0.33488384432130724]
rxn00898	[0.5147669918199748]
rxn09889	[0.5147669918199748]
rxn02175	[np.float64(0.34289482409587485)]
rxn01303	[0.5470841755185464]
rxn01304	[0.5470841755185464]
rxn00953	[np.float64(0.34289482409587485)]
rxn00950	[0.49266774120256906]
rxn00742	[0.49266774120256906]
rxn02302	[0.49266774120256906]
rxn01816	[0.49266774120256906]
rxn01018	[0.6083917740055428]
rxn00351	[0.8500577726926563]
rxn02312	[0.16783251976177843]
rxn00141	[0.6568675495534004]
rxn00717	[0.49266774120256906]
rxn01626	[np.float64(0.34289482409587485)]
rxn11268	[0.7105711048172033]
rxn00330	[0.5542129660402902]
rxn00796	[0.7376605087998296]
rxn02297	[0.2932992329444686]
rxn02277	[0.5515990761823175]
