	rxn10158	rxn05312	rxn05318	rJB00240	rxn00615	rxn05209	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
30	-93.62844602314415	140.44266903471623	46.81422301157207	93.62844602314415	-140.44266903471623	-93.62844602314415	8.389999999999986	8.389999999999986	46.81422301157207	-8.389999999999986	140.44266903471623	38.42422301157207	8.389999999999986	140.44266903471623	-46.81422301157207	140.44266903471623	-140.44266903471623	8.39	46.814223011572096
31	-657.3156524777808	985.9734787166711	328.6578262388904	657.3156524777808	-985.9734787166711	-657.3156524777808	8.389999999999986	8.389999999999986	328.6578262388904	-8.389999999999986	985.9734787166711	320.2678262388904	8.389999999999986	985.9734787166711	-328.6578262388904	985.9734787166711	-985.9734787166711	8.39	328.6578262388904
32	-620.0980936924824	930.1471405387235	310.0490468462412	620.0980936924824	-930.1471405387235	-620.0980936924824	8.389999999999986	8.389999999999986	310.0490468462412	-8.389999999999986	930.1471405387235	301.65904684624115	8.389999999999986	930.1471405387235	-310.0490468462412	930.1471405387235	-930.1471405387235	8.39	310.04904684624125
33	-508.92772387574024	763.3915858136103	254.4638619378701	508.92772387574024	-763.3915858136103	-508.92772387574024	8.389999999999986	8.389999999999986	254.4638619378701	-8.389999999999986	763.3915858136103	246.0738619378701	8.389999999999986	763.3915858136103	-254.4638619378701	763.3915858136103	-763.3915858136103	8.39	254.4638619378701
34	-361.09498187574013	541.6424728136102	180.54749093787007	361.09498187574013	-541.6424728136102	-361.09498187574013	8.389999999999986	8.389999999999986	180.54749093787007	-8.389999999999986	541.6424728136102	172.15749093787005	8.389999999999986	541.6424728136102	-180.54749093787007	541.6424728136102	-541.6424728136102	8.39	180.54749093787007
35	-582.9919276177404	874.4878914266106	291.4959638088702	582.9919276177404	-874.4878914266106	-582.9919276177404	8.389999999999986	8.389999999999986	291.4959638088702	-8.389999999999986	874.4878914266106	283.10596380887023	8.389999999999986	874.4878914266106	-291.4959638088702	874.4878914266106	-874.4878914266106	8.39	291.4959638088702
36	-638.6882828959281	958.0324243438921	319.34414144796403	638.6882828959281	-958.0324243438921	-638.6882828959281	8.389999999999986	8.389999999999986	319.34414144796403	-8.389999999999986	958.0324243438921	310.95414144796405	8.389999999999986	958.0324243438921	-319.34414144796403	958.0324243438921	-958.0324243438921	8.39	319.34414144796403
37	-324.0259961794052	486.0389942691078	162.0129980897026	324.0259961794052	-486.0389942691078	-324.0259961794052	8.389999999999986	8.389999999999986	162.0129980897026	-8.389999999999986	486.0389942691078	153.62299808970258	8.389999999999986	486.0389942691078	-162.0129980897026	486.0389942691078	-486.0389942691078	8.39	162.0129980897026
38	-213.29942025414704	319.9491303812206	106.64971012707352	213.29942025414704	-319.9491303812206	-213.29942025414704	8.389999999999986	8.389999999999986	106.64971012707352	-8.389999999999986	319.9491303812206	98.25971012707352	8.389999999999986	319.9491303812206	-106.64971012707352	319.9491303812206	-319.9491303812206	8.39	106.64971012707352
39	-471.8587381794051	707.7881072691077	235.92936908970256	471.8587381794051	-707.7881072691077	-471.8587381794051	8.389999999999986	8.389999999999986	235.92936908970256	-8.389999999999986	707.7881072691077	227.53936908970255	8.389999999999986	707.7881072691077	-235.92936908970256	707.7881072691077	-707.7881072691077	8.39	235.92936908970256
