	rxn10125	rxn00083	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
25	-302.9365	-302.9365	60.07546093058381	199.16100000000006	537.4075390694161	-944.1195390694161	199.161	199.161	199.161	-199.161	944.1195390694161	199.161	406.71199999999993	346.6365390694161	-199.16100000000006	944.1195390694161	-944.1195390694161	346.6365390694159	-346.6365390694161	346.63653906941613	8.39	199.16099999999994
26	-395.82450227292384	-395.82450227292384	313.8216742430791	261.08633484861593	469.43733030276843	-1000.0	261.0863348486159	261.0863348486159	261.0863348486159	-261.0863348486159	1000.0	261.0863348486159	530.5626696972315	216.74099545415254	-261.08633484861593	1000.0	-1000.0	216.74099545415254	-216.74099545415254	216.74099545415243	8.39	261.08633484861576
27	-302.9365000000002	-302.9365000000002	492.82398958901945	199.16099999999994	104.65901041098033	-511.3710104109802	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	511.3710104109802	199.16099999999994	406.7119999999999	-86.11198958901963	-199.16099999999994	511.3710104109802	-511.3710104109802	-86.111989589019	86.11198958901963	-86.11198958901957	8.39	199.16099999999994
28	-302.9365	-302.9365	177.72170841363973	199.16100000000006	419.76129158636024	-826.4732915863602	199.161	199.161	199.161	-199.161	826.4732915863602	199.161	406.71200000000005	228.99029158636023	-199.16100000000006	826.4732915863602	-826.4732915863603	228.99029158636017	-228.99029158636023	228.9902915863603	8.39	199.16099999999994
29	-582.8770539381535	-582.8770539381535	1000.0	385.788035958769	157.364107876307	-937.330179793845	385.788035958769	385.788035958769	385.788035958769	-385.788035958769	937.330179793845	385.788035958769	779.966071917538	-220.033928082462	-385.788035958769	937.330179793845	-937.330179793845	-220.0339280824619	220.033928082462	-220.033928082462	8.39	385.7880359587691
30	-487.63189431729575	-487.63189431729575	619.8463143909858	322.29126287819713	347.02747424360564	-1000.0	322.2912628781972	322.2912628781972	322.2912628781972	-322.2912628781972	1000.0	322.2912628781972	652.9725257563944	33.126211365408416	-322.29126287819713	1000.0	-1000.0	33.12621136540861	-33.126211365408416	33.12621136540861	8.39	322.2912628781973
31	-435.7192057369052	-435.7192057369052	446.8040191230174	287.6828038246035	416.24439235079296	-1000.0	287.6828038246035	287.6828038246035	287.6828038246035	-287.6828038246035	1000.0	287.6828038246035	583.755607649207	136.95158852618943	-287.6828038246035	1000.0	-1000.0	136.95158852618943	-136.95158852618943	136.95158852618968	8.39	287.6828038246035
32	-321.6076943795483	-321.6076943795483	66.43231459849562	211.60846291969915	568.3930741606017	-1000.0	211.60846291969915	211.60846291969915	211.60846291969915	-211.60846291969915	1000.0	211.60846291969915	431.6069258393983	365.17461124090255	-211.60846291969915	1000.0	-1000.0	365.17461124090187	-365.17461124090255	365.17461124090266	8.39	211.60846291969915
33	-302.9365	-302.9365	470.4914271102839	199.16099999999994	126.99157288971571	-533.7035728897156	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	533.7035728897156	199.16099999999994	406.7119999999999	-63.779427110284246	-199.16099999999994	533.7035728897156	-533.7035728897156	-63.77942711028436	63.779427110284246	-63.77942711028402	8.39	199.16099999999994
34	-361.1176155562621	-361.1176155562621	198.13205185420816	237.94841037084166	515.7131792583167	-1000.0	237.94841037084166	237.94841037084166	237.94841037084166	-237.94841037084166	1000.0	237.94841037084166	484.2868207416833	286.15476888747503	-237.94841037084166	1000.0	-1000.0	286.15476888747435	-286.15476888747503	286.15476888747514	8.39	237.94841037084166
