	rxn10158	rxn05312	rxn05318	rxn05561	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
46	-302.9365	283.79259299277396	199.16100000000006	302.9365	313.6904070072261	-720.4024070072261	199.161	199.161	199.161	-199.161	720.4024070072261	199.161	406.712	122.91940700722608	-199.16100000000006	720.4024070072261	-720.402407007226	122.91940700722603	-122.91940700722608	122.91940700722603	8.39	199.16099999999997
47	-540.3596444781984	1000.0	357.443096318799	540.3596444781984	72.32928895639688	-795.6054815939948	357.44309631879895	357.44309631879895	357.44309631879895	-357.44309631879895	795.6054815939948	357.44309631879895	723.2761926375979	-276.72380736240217	-357.443096318799	795.6054815939948	-795.6054815939947	-276.7238073624019	276.72380736240217	-276.7238073624021	8.39	357.44309631879895
48	-551.2575134857245	1000.0	364.7083423238164	551.2575134857245	94.12502697144897	-831.9317116190816	364.70834232381634	364.70834232381634	364.70834232381634	-364.70834232381634	831.9317116190816	364.70834232381634	737.8066846476327	-262.1933153523674	-364.7083423238164	831.9317116190816	-831.9317116190816	-262.1933153523671	262.1933153523674	-262.1933153523674	8.39	364.7083423238162
49	-562.7987847192113	1000.0	372.4025231461409	562.7987847192113	117.20756943842255	-870.4026157307043	372.4025231461408	372.4025231461408	372.4025231461409	-372.4025231461408	870.4026157307043	372.4025231461408	753.1950462922817	-246.8049537077183	-372.4025231461409	870.4026157307043	-870.4026157307043	-246.80495370771803	246.8049537077183	-246.80495370771828	8.39	372.40252314614094
50	-570.5052296623833	896.0907655412777	377.5401531082556	570.5052296623833	236.52969378348888	-1000.0	377.5401531082556	377.5401531082556	377.5401531082556	-377.5401531082556	1000.0	377.5401531082556	763.4703062165111	-132.62045932476673	-377.5401531082556	1000.0	-1000.0	-132.62045932476667	132.62045932476673	-132.6204593247666	8.39	377.5401531082555
51	-302.93650000000014	33.551629268565584	199.16100000000006	302.93650000000014	563.9313707314345	-970.6433707314346	199.16100000000006	199.16100000000006	199.16100000000006	-199.16100000000006	970.6433707314346	199.16100000000006	406.7120000000001	373.16037073143445	-199.16100000000006	970.6433707314346	-970.6433707314346	373.16037073143445	-373.16037073143445	373.16037073143457	8.39	199.16099999999997
52	-588.071851161632	954.6461705387736	389.2512341077547	588.071851161632	213.10753178449056	-1000.0	389.2512341077547	389.2512341077547	389.2512341077547	-389.2512341077547	1000.0	389.2512341077547	786.8924682155094	-167.75370232326418	-389.2512341077547	1000.0	-1000.0	-167.75370232326418	167.75370232326418	-167.75370232326418	8.39	389.2512341077547
53	-552.9384676296004	837.534892098668	365.82897841973363	552.9384676296004	259.95204316053275	-1000.0	365.82897841973363	365.82897841973363	365.82897841973363	-365.82897841973363	1000.0	365.82897841973363	740.0479568394671	-97.48693525920089	-365.82897841973363	1000.0	-999.9999999999999	-97.48693525920089	97.48693525920089	-97.48693525920083	8.39	365.82897841973363
54	-443.8475678156895	879.3051356313789	293.10171187712626	443.8475678156895	0.0	-594.5934237542526	293.1017118771263	293.1017118771263	293.1017118771263	-293.1017118771263	594.5934237542526	293.1017118771263	594.5934237542526	-284.71171187712633	-293.10171187712626	594.5934237542526	-594.5934237542526	-284.71171187712605	284.71171187712633	-284.7117118771263	8.39	293.1017118771263
55	-324.2722551569371	640.1545103138741	213.38483677129136	324.2722551569371	0.0	-435.1596735425827	213.3848367712914	213.3848367712914	213.3848367712914	-213.3848367712914	435.1596735425827	213.3848367712914	435.1596735425827	-204.99483677129135	-213.38483677129136	435.1596735425827	-435.1596735425827	-204.99483677129126	204.99483677129135	-204.9948367712914	8.39	213.3848367712913
